,User,Date,Tweets Ago,Compound,Positive,Neutral,Negative,Text
391,@FoxNews,Sat Mar 31 03:30:18 +0000 2018,92,0.4019,0.137,0.863,0.0,.@RepGoodlatte on what he believes it would take for AG Jeff Sessions to appoint a second special counsel… https://t.co/TruUCcGvzv
392,@FoxNews,Sat Mar 31 03:19:00 +0000 2018,93,0.1027,0.154,0.714,0.132,WATCH: Missouri firefighters saved a cat that wasn't moving after a house fire in St. Louis. https://t.co/G8dT4oBmFu
393,@FoxNews,Sat Mar 31 03:09:46 +0000 2018,94,0.5267,0.195,0.805,0.0,#Trump Answers Boy Seeking Kidney for Father: 'You're a Brave Young Man With a Big Heart' https://t.co/OrCRkaBSiM
394,@FoxNews,Sat Mar 31 02:57:08 +0000 2018,95,-0.25,0.0,0.875,0.125,Chef who carved meat during animal rights protest says he 'just kind of snapped' https://t.co/WCgHbps2Hw
395,@FoxNews,Sat Mar 31 02:48:10 +0000 2018,96,-0.4939,0.0,0.824,0.176,.@GeraldoRivera: “I fear when history starts being rewritten constantly through the prism of political correctness… https://t.co/cZqnIOAIhi
396,@FoxNews,Sat Mar 31 02:35:39 +0000 2018,97,-0.2732,0.049,0.852,0.099,".@AreuCathy: ""I think all of us can relate to [#Roseanne] no matter what coast or middle state we're living in.""… https://t.co/SRN8rmM0bu"
397,@FoxNews,Sat Mar 31 02:24:52 +0000 2018,98,0.0,0.0,1.0,0.0,"#Roseanne revival scores renewal at ABC, report says https://t.co/0FoqcwxvSr"
398,@FoxNews,Sat Mar 31 02:12:18 +0000 2018,99,0.0,0.0,1.0,0.0,.@dbongino: “The Democrats are out of ideas in the legislative and policy realm.” @IngrahamAngle https://t.co/GwcBbr5eHs
399,@FoxNews,Sat Mar 31 02:08:00 +0000 2018,100,-0.25,0.0,0.818,0.182,2 alleged spies among Russians expelled by US are ID'd https://t.co/wcYIufKgkK
400,@NYTimes,Sat Mar 31 16:15:04 +0000 2018,1,0.0,0.0,1.0,0.0,"Commercial bail has grown into a $2 billion industry, and bond agents have become the payday lenders of the crimina… https://t.co/zh9i0J8Re5"
401,@NYTimes,Sat Mar 31 16:00:23 +0000 2018,2,-0.3321,0.0,0.889,0.111,He had a breakdown and later found refuge in a Bronx boatyard. He’d been running from a past most people would envy. https://t.co/BuGYaFbhmK
402,@NYTimes,Sat Mar 31 15:45:06 +0000 2018,3,-0.4588,0.128,0.62,0.252,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/y2duukhKgp
403,@NYTimes,Sat Mar 31 15:30:15 +0000 2018,4,-0.2732,0.0,0.89,0.11,"In @NYTOpinion, 

Op-Ed Columnist @FrankBruni talks to Ann Coulter about becoming a Trump critic, after being one o… https://t.co/DVjzvcb4Tg"
404,@NYTimes,Sat Mar 31 15:15:04 +0000 2018,5,0.0,0.0,1.0,0.0,"Less than 5 weeks after declaring her candidacy for Congress, Stacey Dash is withdrawing from the race to represent… https://t.co/SjSx6fi6xA"
405,@NYTimes,Sat Mar 31 15:00:05 +0000 2018,6,0.0,0.0,1.0,0.0,The week's most notable new music https://t.co/ZVgG5tgSdj
406,@NYTimes,Sat Mar 31 14:45:07 +0000 2018,7,0.2023,0.122,0.878,0.0,"RT @nytgraphics: Here's how Trump's top staff turnover compares to recent presidents. 
https://t.co/UWbco5N5Uo https://t.co/rKGYPfe56r"
407,@NYTimes,Sat Mar 31 14:35:02 +0000 2018,8,0.0,0.0,1.0,0.0,"EPA Chief Scott Pruitt, whose travel expenses have already drawn the attention of the House Oversight Committee, re… https://t.co/oRWZj2YRZy"
408,@NYTimes,Sat Mar 31 14:25:04 +0000 2018,9,0.3182,0.105,0.844,0.051,"RT @karenyourish: Like a game of musical chairs, every week of the Trump administration seems to leave someone without a seat at the presid…"
409,@NYTimes,Sat Mar 31 14:15:08 +0000 2018,10,0.6705,0.216,0.784,0.0,Do you know anyone in these civil rights photos? We’re hoping you might be able to help us identify these people.… https://t.co/Mdr5O0em2P
410,@NYTimes,Sat Mar 31 14:00:09 +0000 2018,11,-0.4019,0.068,0.78,0.151,"Notre Dame defeated UConn, the juggernaut of women’s basketball, in a Final Four overtime thriller. Next up: Missis… https://t.co/4Od7gVsNcb"
411,@NYTimes,Sat Mar 31 13:36:17 +0000 2018,12,0.0,0.0,1.0,0.0,"RT @nytimesarts: Tina Fey on how to make a ""Mean Girls"" musical: ""Embracing nerdery"" is ""the core of the story"" https://t.co/p3RSfYOJdT"
412,@NYTimes,Sat Mar 31 13:17:40 +0000 2018,13,0.0,0.0,1.0,0.0,"Your Money: A Student Loan Fix for a Teacher, and Many Other Public Servants https://t.co/FEuSrUcNBc"
413,@NYTimes,Sat Mar 31 13:01:58 +0000 2018,14,0.0,0.0,1.0,0.0,"The music that caught our critics’ attention this week, including Cardi B's newest track https://t.co/GblXoLmkKV"
414,@NYTimes,Sat Mar 31 12:43:02 +0000 2018,15,0.6808,0.444,0.556,0.0,5 cheap(ish) things to help you become a better baker https://t.co/Vk5ggSbMyE
415,@NYTimes,Sat Mar 31 12:22:08 +0000 2018,16,0.6369,0.412,0.588,0.0,11 of Our Best Weekend Reads https://t.co/RHkjZ1rHnD
416,@NYTimes,Sat Mar 31 12:05:44 +0000 2018,17,0.0,0.0,1.0,0.0,RT @nytimesmusic: Can North Korea handle a K-pop invasion? https://t.co/F2zKcnxqQK https://t.co/6q7DdCC7RZ
417,@NYTimes,Sat Mar 31 11:47:59 +0000 2018,18,-0.5574,0.0,0.816,0.184,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/DgJMIUTDSd"
418,@NYTimes,Sat Mar 31 11:30:31 +0000 2018,19,0.5267,0.145,0.855,0.0,RT @NYTSports: The Dubai World Cup started racing on a camel track. Now it's the world's richest day of horse racing. https://t.co/bmfvOEla…
419,@NYTimes,Sat Mar 31 11:13:05 +0000 2018,20,0.4215,0.177,0.823,0.0,"In case your heart is true, here's how to be a pal and a confidant https://t.co/Tz1wHLO2tR"
420,@NYTimes,Sat Mar 31 10:55:29 +0000 2018,21,0.0,0.0,1.0,0.0,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/j1OZfxKUut
421,@NYTimes,Sat Mar 31 10:38:46 +0000 2018,22,-0.2263,0.0,0.894,0.106,"Citing Trump’s ""overtly bigoted statements,"" a federal judge ruled that a lawsuit to preserve the DACA program coul… https://t.co/sqCZD9i8Mw"
422,@NYTimes,Sat Mar 31 10:21:34 +0000 2018,23,0.0,0.0,1.0,0.0,Carry On: What Tyra Banks Can’t Travel Without https://t.co/MXeShXsksT
423,@NYTimes,Sat Mar 31 10:19:02 +0000 2018,24,-0.872,0.0,0.702,0.298,"RT @NYTMetro: The nanny who killed two children on the Upper West Side believed she was acting on a command from the Devil, a psychiatrist…"
424,@NYTimes,Sat Mar 31 10:02:59 +0000 2018,25,0.0772,0.098,0.902,0.0,"Doctors: You’ve Detailed Your Last Wishes, but Doctors May Not See Them https://t.co/tBuzWxgZOJ"
425,@NYTimes,Sat Mar 31 09:47:49 +0000 2018,26,0.0,0.0,1.0,0.0,His wife's therapist told her to write a letter to his therapist. Did that cross a line? https://t.co/cbhZfmBA0o
426,@NYTimes,Sat Mar 31 09:30:49 +0000 2018,27,0.0,0.0,1.0,0.0,Why do cracking knuckles make that sound? You might need a calculator to explain it. https://t.co/NduaA792O0
427,@NYTimes,Sat Mar 31 09:13:56 +0000 2018,28,0.4404,0.172,0.828,0.0,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/hcrVO6Tk6K
428,@NYTimes,Sat Mar 31 08:56:53 +0000 2018,29,0.296,0.145,0.855,0.0,5 times David Pecker and The National Enquirer have defended or championed President Trump https://t.co/6Q77qgM8KR
429,@NYTimes,Sat Mar 31 08:40:25 +0000 2018,30,0.5106,0.18,0.82,0.0,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/eEOrW8YT06
430,@NYTimes,Sat Mar 31 08:21:17 +0000 2018,31,0.0,0.0,1.0,0.0,RT @nytfood: How Maida Heatter's famous East 62nd Street lemon cake came to be https://t.co/ZGpbqHQmjJ https://t.co/nU45f9zzhv
431,@NYTimes,Sat Mar 31 08:04:36 +0000 2018,32,0.5267,0.159,0.841,0.0,Loyola’s Ben Richardson and Clayton Custer have been winning basketball games together since they were in third gra… https://t.co/SSVjJyVfZI
432,@NYTimes,Sat Mar 31 07:48:20 +0000 2018,33,0.0,0.0,1.0,0.0,14 Million Visitors to U.S. Face Social Media Screening https://t.co/KNXBKtOasv
433,@NYTimes,Sat Mar 31 07:37:38 +0000 2018,34,-0.296,0.0,0.896,0.104,"The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/3BEeHImbqy"
434,@NYTimes,Sat Mar 31 07:21:19 +0000 2018,35,0.6249,0.204,0.796,0.0,The history of basketball excellence at Catholic colleges stretches back as long as the tournament itself https://t.co/EtmzTYxAa6
435,@NYTimes,Sat Mar 31 07:05:05 +0000 2018,36,0.0,0.0,1.0,0.0,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/diSmCcvhfu"
436,@NYTimes,Sat Mar 31 06:48:34 +0000 2018,37,0.765,0.268,0.732,0.0,"Before Loyola won it’s only NCAA championship in 1963, the integrated team met an all-white team from Mississippi S… https://t.co/JtuxIAJEsQ"
437,@NYTimes,Sat Mar 31 06:32:18 +0000 2018,38,-0.5574,0.0,0.714,0.286,You know Loyola’s Sister Jean. Meet Villanova’s Father Rob. https://t.co/Dmq81J1abn
438,@NYTimes,Sat Mar 31 06:16:03 +0000 2018,39,0.0,0.0,1.0,0.0,"Four trips to the Final Four with Maguire are considered enough to graduate, with a degree in bracketology and a mi… https://t.co/jFTxeL9QSd"
439,@NYTimes,Sat Mar 31 05:59:12 +0000 2018,40,0.0,0.0,1.0,0.0,"There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/DNgMSBZpwT"
440,@NYTimes,Sat Mar 31 05:40:19 +0000 2018,41,-0.296,0.0,0.879,0.121,A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/6bV8bpGhaw
441,@NYTimes,Sat Mar 31 05:24:06 +0000 2018,42,-0.5994,0.0,0.811,0.189,"RT @nytimesarts: The pictures in this exhibition are a vivid indication of how Sally Mann turned her fears into art, our critic writes http…"
442,@NYTimes,Sat Mar 31 05:07:49 +0000 2018,43,-0.5106,0.079,0.717,0.204,"RT @ronlieber: That teacher with the student loan forgiveness problem I wrote about a few months back? The column fixed that problem, and t…"
443,@NYTimes,Sat Mar 31 04:51:22 +0000 2018,44,0.2013,0.234,0.645,0.121,"President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf"
444,@NYTimes,Sat Mar 31 04:35:13 +0000 2018,45,-0.4939,0.0,0.656,0.344,Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX
445,@NYTimes,Sat Mar 31 04:23:19 +0000 2018,46,-0.765,0.0,0.602,0.398,Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV
446,@NYTimes,Sat Mar 31 04:14:02 +0000 2018,47,-0.296,0.0,0.82,0.18,What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i
447,@NYTimes,Sat Mar 31 04:04:37 +0000 2018,48,-0.3818,0.0,0.833,0.167,UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R
448,@NYTimes,Sat Mar 31 04:00:19 +0000 2018,49,0.0,0.0,1.0,0.0,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e"
449,@NYTimes,Sat Mar 31 03:52:43 +0000 2018,50,-0.7906,0.0,0.5,0.5,Anguished Mourners Beg for Answers After Jail Fire in Venezuela https://t.co/2r7EZrE3md
450,@NYTimes,Sat Mar 31 03:28:39 +0000 2018,51,-0.34,0.0,0.714,0.286,Vermont Legislature Passes Sweeping Gun Restrictions https://t.co/gb9ESCMdEx
451,@NYTimes,Sat Mar 31 03:19:05 +0000 2018,52,-0.1027,0.0,0.903,0.097,"U.S. Says It Can Pay for 100 Miles of Wall on 2,000-Mile Border https://t.co/MKwcvEdkUk"
452,@NYTimes,Sat Mar 31 03:15:10 +0000 2018,53,0.3612,0.102,0.898,0.0,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/Oqk8bdC0TO"
453,@NYTimes,Sat Mar 31 02:58:09 +0000 2018,54,-0.4404,0.0,0.879,0.121,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/Qam8493mzr
454,@NYTimes,Sat Mar 31 02:38:48 +0000 2018,55,-0.7149,0.0,0.668,0.332,Does Hell Exist? And Did the Pope Give an Answer? https://t.co/kiElN9S4sq
455,@NYTimes,Sat Mar 31 02:37:42 +0000 2018,56,0.7869,0.29,0.71,0.0,"Sister Jean’s prayers are anything but bipartisan. “I ask God to be especially good to Loyola,” she said. https://t.co/bwaEasEsPc"
456,@NYTimes,Sat Mar 31 02:21:05 +0000 2018,57,0.34,0.185,0.815,0.0,"In Opinion

Bret Stephens accepted Michelle Goldberg's open challenge to debate whether Kevin Williamson's views ar… https://t.co/ZofSzvmvzS"
457,@NYTimes,Sat Mar 31 02:18:20 +0000 2018,58,0.2732,0.16,0.84,0.0,"Scott Pruitt, E.P.A. Chief, Rented Residence From Wife of Energy Lobbyist https://t.co/0CKCCXNnmE"
458,@NYTimes,Sat Mar 31 02:16:37 +0000 2018,59,0.0,0.0,1.0,0.0,"In Opinion

Michelle Goldberg says that Kevin Williamson's views about African-Americans, women, trans people and t… https://t.co/HiOQXuS0WU"
459,@NYTimes,Sat Mar 31 02:05:47 +0000 2018,60,0.0,0.0,1.0,0.0,Police Release New Body Camera Footage of Alton Sterling Shooting https://t.co/Lt5SNXzKsn
460,@NYTimes,Sat Mar 31 01:52:06 +0000 2018,61,-0.2247,0.0,0.9,0.1,A more aggressive Russia policy is being pushed by some Trump advisers after this week's diplomatic expulsions. Pre… https://t.co/eR58DMCzP4
461,@NYTimes,Sat Mar 31 01:40:02 +0000 2018,62,0.0,0.0,1.0,0.0,"""We’ll be here as long as it takes to get our demands met."" https://t.co/iSEdrUD7PC"
462,@NYTimes,Sat Mar 31 01:38:10 +0000 2018,63,-0.3612,0.0,0.8,0.2,Albany Strikes Deal on a Budget That Subverts Trump’s Tax Plan https://t.co/GZXgS4UGF0
463,@NYTimes,Sat Mar 31 01:29:06 +0000 2018,64,-0.8316,0.0,0.658,0.342,"Andrew Bosworth, a Facebook vice president, wrote, “Maybe someone dies in a terrorist attack coordinated on our too… https://t.co/57UwrRVuh5"
464,@NYTimes,Sat Mar 31 01:16:19 +0000 2018,65,0.5106,0.248,0.752,0.0,"Bar Americans From Man Booker Prize, Fed-Up British Authors Urge https://t.co/71d5rFUj4L"
465,@NYTimes,Sat Mar 31 01:10:06 +0000 2018,66,0.802,0.255,0.745,0.0,"RT @nytimesarts: “King of Kings,” “The Greatest Story Ever Told,” “The Passion of the Christ” — and other sort-of Easter movies to stream h…"
466,@NYTimes,Sat Mar 31 00:48:04 +0000 2018,67,0.0,0.0,1.0,0.0,"RT @NirajC: This week, a cryptocurrency company funded every classroom project on @DonorsChoose. https://t.co/W9hns5LcUf"
467,@NYTimes,Sat Mar 31 00:14:35 +0000 2018,68,0.3182,0.187,0.813,0.0,Walmart in Talks to Strengthen Ties to Health Insurer Humana https://t.co/bUhlWHpziI
468,@NYTimes,Sat Mar 31 00:07:36 +0000 2018,69,0.5859,0.167,0.833,0.0,"""There's a lot about this country we need to learn a lot more about."" How President Trump's win shifted ABC's plans… https://t.co/v4hhGN3ui5"
469,@NYTimes,Fri Mar 30 23:50:36 +0000 2018,70,-0.3182,0.0,0.839,0.161,"Fiction: Brainy and Benighted, Lost in the Books of Bolaño and Borges https://t.co/TzJz6yZlkY"
470,@NYTimes,Fri Mar 30 23:37:45 +0000 2018,71,0.0,0.0,1.0,0.0,The tech industry was once one of President Trump's most vocal opponents.  Now it has increasingly found common gro… https://t.co/fETU5Ha4Ba
471,@NYTimes,Fri Mar 30 23:19:08 +0000 2018,72,0.25,0.268,0.567,0.165,She was fit and healthy. So why did her right lung mysteriously collapse? https://t.co/cDamzO81ZG
472,@NYTimes,Fri Mar 30 23:00:04 +0000 2018,73,0.0,0.0,1.0,0.0,"If the addition of a citizenship question to the 2020 census reduces participation of noncitizens, here are the sta… https://t.co/VU2mtnAVvF"
473,@NYTimes,Fri Mar 30 22:50:04 +0000 2018,74,0.0,0.0,1.0,0.0,"RT @abscribe: After #Harvey pounded Texas, a @nytimes team of journalists spent time with families to understand how they made a decision t…"
474,@NYTimes,Fri Mar 30 22:38:40 +0000 2018,75,-0.7096,0.0,0.772,0.228,"The fatal police shooting of Alton Sterling in 2016 has led to the firing of one Baton Rouge, La., officer. Another… https://t.co/DJpNOco0Sn"
475,@NYTimes,Fri Mar 30 22:28:28 +0000 2018,76,0.2675,0.158,0.723,0.119,RT @nytclimate: You shouldn't pass over this excellent story about drought and famine in ancient Egypt: a timeless tale of failing to adapt…
476,@NYTimes,Fri Mar 30 22:15:05 +0000 2018,77,-0.6705,0.0,0.836,0.164,Amia Tyrae is at least the 7th transgender woman killed in the U.S. this year. She “was taken away in the very mann… https://t.co/3uIKUiquso
477,@NYTimes,Fri Mar 30 22:00:06 +0000 2018,78,0.0,0.0,1.0,0.0,The Metropolitan Opera is presenting a new opera for babies between between 6 months old and 18 months old https://t.co/e2eFUDFUYC
478,@NYTimes,Fri Mar 30 21:45:06 +0000 2018,79,-0.1531,0.196,0.625,0.179,RT @nytfood: Remember Balducci's? The man credited with creating the gastronomic mecca is dead at 92 https://t.co/QWJz32P7Y8 https://t.co/O…
479,@NYTimes,Fri Mar 30 21:35:04 +0000 2018,80,0.336,0.117,0.883,0.0,"The Man Booker is Britain’s most prestigious literary award, but for the past 2 years, American writers have domina… https://t.co/FISkVSO6kv"
480,@NYTimes,Fri Mar 30 21:25:04 +0000 2018,81,-0.5994,0.051,0.745,0.204,"""I want to die over there, not here."" The New York Times joined an elderly couple on a bittersweet journey home to… https://t.co/DRsP7fwudW"
481,@NYTimes,Fri Mar 30 21:10:04 +0000 2018,82,-0.4404,0.0,0.879,0.121,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/uxlQbv3xDN
482,@NYTimes,Fri Mar 30 20:55:02 +0000 2018,83,-0.4939,0.0,0.856,0.144,"RT @nytfood: We have recipes for Passover, Easter and the weekend. (And a suggestion for April Fools' Day: Make a cherry cola-chocolate-may…"
483,@NYTimes,Fri Mar 30 20:40:06 +0000 2018,84,0.6369,0.198,0.802,0.0,"The sordid love affair between Elizabeth Taylor and Richard Burton during ""Cleopatra"" is now an onstage drama https://t.co/ioZrmQLekP"
484,@NYTimes,Fri Mar 30 20:25:05 +0000 2018,85,0.5859,0.255,0.745,0.0,"RT @nytopinion: In Memphis, Martin Luther King's dream of income equality remains far from fulfilled https://t.co/8hy3fxZYyS"
485,@NYTimes,Fri Mar 30 20:10:07 +0000 2018,86,0.0,0.0,1.0,0.0,"RT @nytimesworld: “At the airport in Bucharest, I was surrounded by customs officials. They said, ‘You’re dead,’ ” he recalled with disbeli…"
486,@NYTimes,Fri Mar 30 19:58:07 +0000 2018,87,0.0,0.0,1.0,0.0,How Ta-Nehisi Coates’s deeply personal “Between the World and Me” was adapted into a stage performance at the Apollo https://t.co/OtttIFqRmu
487,@NYTimes,Fri Mar 30 19:48:01 +0000 2018,88,0.0,0.0,1.0,0.0,“Roseanne” is going to be here for a while. The revived sitcom is getting a second season. https://t.co/U99w72y13Z
488,@NYTimes,Fri Mar 30 19:38:01 +0000 2018,89,0.0,0.0,1.0,0.0,RT @nytimesarts: Netflix enters its teenage phase https://t.co/3Bu8BbznHn
489,@NYTimes,Fri Mar 30 19:28:05 +0000 2018,90,0.0,0.0,1.0,0.0,A Census Bureau panel of expert advisers on Friday rebuked the Trump administration’s decision to add a question on… https://t.co/21aW2YW6Bm
490,@NYTimes,Fri Mar 30 19:18:06 +0000 2018,91,0.7269,0.253,0.747,0.0,Maguire University has attended every Final Four weekend since 1963. Which is pretty good when one considers the sc… https://t.co/SvVmqL4sz4
491,@NYTimes,Fri Mar 30 19:13:02 +0000 2018,92,0.0,0.0,1.0,0.0,Nearly all applicants for a visa to enter the U.S. will be asked to submit their social-media user names for the pa… https://t.co/CUnQHxELzC
492,@NYTimes,Fri Mar 30 19:08:05 +0000 2018,93,-0.4767,0.0,0.876,0.124,It currently takes 250 days to get an interview with the U.S. visa section in Russia. That will only get worse with… https://t.co/FcyA6lDsN2
493,@NYTimes,Fri Mar 30 18:59:03 +0000 2018,94,0.2682,0.137,0.775,0.088,"RT @nytimesarts: Many scholars think Bach was a forward-looking, quasi-scientific thinker who had little or no genuine interest in traditio…"
494,@NYTimes,Fri Mar 30 18:52:05 +0000 2018,95,0.0,0.0,1.0,0.0,The founder of a crowdfunding website for school projects emailed the CEO of a cryptocurrency company with a propos… https://t.co/KvayQou55W
495,@NYTimes,Fri Mar 30 18:44:04 +0000 2018,96,0.0,0.0,1.0,0.0,"On the morning after the 2016 election, a group of ABC executives gathered to discuss what the Trump victory meant… https://t.co/cO0CDuBrUH"
496,@NYTimes,Fri Mar 30 18:35:37 +0000 2018,97,0.0,0.0,1.0,0.0,An earlier tweet to an earlier version of this story was deleted. It should have clarified that Mr. Clark was shot… https://t.co/PPWn2biVex
497,@NYTimes,Fri Mar 30 18:34:10 +0000 2018,98,-0.2263,0.0,0.905,0.095,"Stephon Clark, the unarmed man who was shot by Sacramento police in his grandmother’s backyard, sparking protests t… https://t.co/J5dy6mSFu4"
498,@NYTimes,Fri Mar 30 18:29:45 +0000 2018,99,0.0,0.0,1.0,0.0,"RT @jdelreal: NEWS: Stephon Clark’s family commissioned an independent autopsy, which found he was shot eight times from the back and side.…"
499,@NYTimes,Fri Mar 30 18:28:02 +0000 2018,100,0.0,0.0,1.0,0.0,"These frogs ""used to be so abundant that you could barely walk without stepping on them."" Then came the fungus. https://t.co/rm6OwCEMmI"
